Symbol,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
NIFTY,PE_SPREAD,2026-07-31 13:57:00,2026-08-03 09:15:00,2 days 19:18:00,31,24400.0 / 24300.0,65,36.6,6500.0,Target Hit (50% Premium Decay),1709.5,26.3
NIFTY,PE_SPREAD,2026-07-31 14:15:00,2026-08-03 09:15:00,2 days 19:00:00,25,24400.0 / 24300.0,65,37.95,6500.0,Target Hit (50% Premium Decay),1797.25,27.65
NIFTY,PE_SPREAD,2026-07-31 14:27:00,2026-08-03 09:15:00,2 days 18:48:00,21,24400.0 / 24300.0,65,38.6,6500.0,Target Hit (50% Premium Decay),1839.5,28.3
NIFTY,PE_SPREAD,2026-07-31 14:51:00,2026-08-03 09:15:00,2 days 18:24:00,13,24350.0 / 24250.0,65,32.8,6500.0,Target Hit (50% Premium Decay),1703.0,26.2
NIFTY,PE_SPREAD,2026-07-31 15:03:00,2026-08-03 09:15:00,2 days 18:12:00,9,24350.0 / 24250.0,65,31.95,6500.0,Target Hit (50% Premium Decay),1647.75,25.35
NIFTY,PE_SPREAD,2026-07-31 15:09:00,2026-08-03 09:15:00,2 days 18:06:00,7,24350.0 / 24250.0,65,31.1,6500.0,Target Hit (50% Premium Decay),1592.5,24.5
NIFTY,PE_SPREAD,2026-08-03 10:30:00,2026-08-04 09:42:00,0 days 23:12:00,113,24550.0 / 24450.0,65,28.8,6500.0,Target Hit (50% Premium Decay),1017.25,15.65
NIFTY,PE_SPREAD,2026-08-03 11:42:00,2026-08-04 09:45:00,0 days 22:03:00,90,24550.0 / 24450.0,65,25.6,6500.0,Target Hit (50% Premium Decay),932.75,14.35
NIFTY,PE_SPREAD,2026-08-03 11:51:00,2026-08-04 09:45:00,0 days 21:54:00,87,24550.0 / 24450.0,65,24.9,6500.0,Target Hit (50% Premium Decay),887.25,13.65
NIFTY,PE_SPREAD,2026-08-03 12:12:00,2026-08-04 12:39:00,1 days 00:27:00,138,24600.0 / 24500.0,65,35.2,6500.0,SL Hit (100% Premium Appreciation),-2304.25,-35.45
NIFTY,PE_SPREAD,2026-08-03 12:27:00,2026-08-04 12:36:00,1 days 00:09:00,132,24600.0 / 24500.0,65,34.7,6500.0,SL Hit (100% Premium Appreciation),-2281.5,-35.1
NIFTY,PE_SPREAD,2026-08-03 12:42:00,2026-08-04 09:45:00,0 days 21:03:00,70,24550.0 / 24450.0,65,25.7,6500.0,Target Hit (50% Premium Decay),939.25,14.45
NIFTY,PE_SPREAD,2026-08-03 12:51:00,2026-08-04 09:42:00,0 days 20:51:00,66,24550.0 / 24450.0,65,27.45,6500.0,Target Hit (50% Premium Decay),929.5,14.3
NIFTY,PE_SPREAD,2026-08-03 13:12:00,2026-08-04 09:21:00,0 days 20:09:00,52,24550.0 / 24450.0,65,30.1,6500.0,Target Hit (50% Premium Decay),1017.9,15.66
NIFTY,PE_SPREAD,2026-08-03 13:18:00,2026-08-04 09:42:00,0 days 20:24:00,57,24550.0 / 24450.0,65,28.35,6500.0,Target Hit (50% Premium Decay),988.0,15.2
NIFTY,PE_SPREAD,2026-08-03 13:21:00,2026-08-04 09:42:00,0 days 20:21:00,56,24550.0 / 24450.0,65,27.3,6500.0,Target Hit (50% Premium Decay),919.75,14.15
NIFTY,PE_SPREAD,2026-08-03 13:27:00,2026-08-04 09:45:00,0 days 20:18:00,55,24550.0 / 24450.0,65,25.26,6500.0,Target Hit (50% Premium Decay),910.65,14.01
NIFTY,PE_SPREAD,2026-08-03 13:57:00,2026-08-04 09:45:00,0 days 19:48:00,45,24550.0 / 24450.0,65,25.8,6500.0,Target Hit (50% Premium Decay),945.75,14.55
NIFTY,PE_SPREAD,2026-08-03 14:06:00,2026-08-04 09:45:00,0 days 19:39:00,42,24550.0 / 24450.0,65,25.7,6500.0,Target Hit (50% Premium Decay),939.25,14.45
NIFTY,PE_SPREAD,2026-08-03 14:15:00,2026-08-04 09:42:00,0 days 19:27:00,38,24550.0 / 24450.0,65,26.65,6500.0,Target Hit (50% Premium Decay),877.5,13.5
NIFTY,PE_SPREAD,2026-08-04 09:39:00,2026-08-04 11:48:00,0 days 02:09:00,43,24550.0 / 24450.0,65,15.85,6500.0,SL Hit (100% Premium Appreciation),-1459.25,-22.45
NIFTY,PE_SPREAD,2026-08-05 10:03:00,2026-08-11 11:09:00,6 days 01:06:00,538,24600.0 / 24500.0,65,37.5,6500.0,SL Hit (100% Premium Appreciation),-2522.0,-38.8
NIFTY,PE_SPREAD,2026-08-05 10:09:00,2026-08-11 11:00:00,6 days 00:51:00,533,24600.0 / 24500.0,65,36.4,6500.0,SL Hit (100% Premium Appreciation),-2392.0,-36.8
NIFTY,PE_SPREAD,2026-08-05 10:12:00,2026-08-11 11:00:00,6 days 00:48:00,532,24600.0 / 24500.0,65,35.25,6500.0,SL Hit (100% Premium Appreciation),-2466.75,-37.95
NIFTY,PE_SPREAD,2026-08-05 12:00:00,2026-08-11 15:15:00,6 days 03:15:00,581,24550.0 / 24450.0,65,37.25,6500.0,SL Hit (100% Premium Appreciation),-2827.5,-43.5
NIFTY,CE_SPREAD,2026-08-05 13:36:00,2026-08-11 09:15:00,5 days 19:39:00,429,24700.0 / 24800.0,65,30.8,6500.0,Target Hit (50% Premium Decay),1423.5,21.9
NIFTY,CE_SPREAD,2026-08-05 13:39:00,2026-08-11 09:15:00,5 days 19:36:00,428,24700.0 / 24800.0,65,30.95,6500.0,Target Hit (50% Premium Decay),1433.25,22.05
NIFTY,CE_SPREAD,2026-08-05 13:45:00,2026-08-11 09:15:00,5 days 19:30:00,426,24650.0 / 24750.0,65,35.65,6500.0,Target Hit (50% Premium Decay),1384.5,21.3
NIFTY,CE_SPREAD,2026-08-05 13:54:00,2026-08-11 09:15:00,5 days 19:21:00,423,24700.0 / 24800.0,65,30.8,6500.0,Target Hit (50% Premium Decay),1423.5,21.9
NIFTY,CE_SPREAD,2026-08-05 14:18:00,2026-08-11 09:15:00,5 days 18:57:00,415,24700.0 / 24800.0,65,30.0,6500.0,Target Hit (50% Premium Decay),1371.5,21.1
NIFTY,CE_SPREAD,2026-08-05 14:27:00,2026-08-11 09:15:00,5 days 18:48:00,412,24700.0 / 24800.0,65,30.1,6500.0,Target Hit (50% Premium Decay),1378.0,21.2
NIFTY,PE_SPREAD,2026-08-06 09:36:00,2026-08-11 10:45:00,5 days 01:09:00,410,24600.0 / 24500.0,65,34.8,6500.0,SL Hit (100% Premium Appreciation),-2291.25,-35.25
NIFTY,PE_SPREAD,2026-08-06 10:09:00,2026-08-11 11:03:00,5 days 00:54:00,405,24600.0 / 24500.0,65,36.65,6500.0,SL Hit (100% Premium Appreciation),-2385.5,-36.7
NIFTY,PE_SPREAD,2026-08-06 10:15:00,2026-08-11 11:00:00,5 days 00:45:00,402,24600.0 / 24500.0,65,36.35,6500.0,SL Hit (100% Premium Appreciation),-2395.25,-36.85
NIFTY,PE_SPREAD,2026-08-06 10:39:00,2026-08-11 10:57:00,5 days 00:18:00,393,24650.0 / 24550.0,65,40.75,6500.0,SL Hit (100% Premium Appreciation),-2691.0,-41.4
NIFTY,PE_SPREAD,2026-08-06 11:06:00,2026-08-11 10:57:00,4 days 23:51:00,384,24600.0 / 24500.0,65,35.05,6500.0,SL Hit (100% Premium Appreciation),-2284.75,-35.15
NIFTY,PE_SPREAD,2026-08-06 11:12:00,2026-08-11 09:42:00,4 days 22:30:00,357,24650.0 / 24550.0,65,37.4,6500.0,SL Hit (100% Premium Appreciation),-2431.0,-37.4
NIFTY,PE_SPREAD,2026-08-06 11:30:00,2026-08-11 09:39:00,4 days 22:09:00,350,24650.0 / 24550.0,65,37.0,6500.0,SL Hit (100% Premium Appreciation),-2440.75,-37.55
NIFTY,PE_SPREAD,2026-08-06 12:18:00,2026-08-11 10:18:00,4 days 22:00:00,347,24650.0 / 24550.0,65,39.6,6500.0,SL Hit (100% Premium Appreciation),-2616.25,-40.25
NIFTY,PE_SPREAD,2026-08-06 12:27:00,2026-08-11 10:18:00,4 days 21:51:00,344,24650.0 / 24550.0,65,39.85,6500.0,SL Hit (100% Premium Appreciation),-2600.0,-40.0
NIFTY,PE_SPREAD,2026-08-06 12:33:00,2026-08-11 09:45:00,4 days 21:12:00,331,24650.0 / 24550.0,65,38.35,6500.0,SL Hit (100% Premium Appreciation),-2609.75,-40.15
NIFTY,PE_SPREAD,2026-08-06 13:00:00,2026-08-11 10:45:00,4 days 21:45:00,342,24600.0 / 24500.0,65,34.75,6500.0,SL Hit (100% Premium Appreciation),-2294.5,-35.3
NIFTY,PE_SPREAD,2026-08-06 13:06:00,2026-08-11 11:00:00,4 days 21:54:00,345,24650.0 / 24550.0,65,41.85,6500.0,SL Hit (100% Premium Appreciation),-2811.25,-43.25
NIFTY,PE_SPREAD,2026-08-06 13:18:00,2026-08-11 11:00:00,4 days 21:42:00,341,24600.0 / 24500.0,65,35.65,6500.0,SL Hit (100% Premium Appreciation),-2440.75,-37.55
NIFTY,PE_SPREAD,2026-08-06 13:36:00,2026-08-11 11:00:00,4 days 21:24:00,335,24600.0 / 24500.0,65,35.2,6500.0,SL Hit (100% Premium Appreciation),-2470.0,-38.0
NIFTY,PE_SPREAD,2026-08-06 13:39:00,2026-08-11 11:00:00,4 days 21:21:00,334,24600.0 / 24500.0,65,35.4,6500.0,SL Hit (100% Premium Appreciation),-2457.0,-37.8
NIFTY,PE_SPREAD,2026-08-06 14:00:00,2026-08-11 10:18:00,4 days 20:18:00,313,24650.0 / 24550.0,65,39.6,6500.0,SL Hit (100% Premium Appreciation),-2616.25,-40.25
NIFTY,PE_SPREAD,2026-08-06 14:45:00,2026-08-11 09:45:00,4 days 19:00:00,287,24650.0 / 24550.0,65,39.15,6500.0,SL Hit (100% Premium Appreciation),-2557.75,-39.35
NIFTY,PE_SPREAD,2026-08-06 14:51:00,2026-08-11 09:45:00,4 days 18:54:00,285,24650.0 / 24550.0,65,38.95,6500.0,SL Hit (100% Premium Appreciation),-2570.75,-39.55
NIFTY,PE_SPREAD,2026-08-06 15:00:00,2026-08-11 09:45:00,4 days 18:45:00,282,24650.0 / 24550.0,65,38.8,6500.0,SL Hit (100% Premium Appreciation),-2580.5,-39.7
NIFTY,PE_SPREAD,2026-08-06 15:09:00,2026-08-11 09:45:00,4 days 18:36:00,279,24650.0 / 24550.0,65,39.15,6500.0,SL Hit (100% Premium Appreciation),-2557.75,-39.35
NIFTY,PE_SPREAD,2026-08-06 15:15:00,2026-08-11 09:36:00,4 days 18:21:00,274,24650.0 / 24550.0,65,36.75,6500.0,SL Hit (100% Premium Appreciation),-2388.75,-36.75
NIFTY,PE_SPREAD,2026-08-06 15:36:00,2026-08-11 09:45:00,4 days 18:09:00,270,24650.0 / 24550.0,65,38.15,6500.0,SL Hit (100% Premium Appreciation),-2622.75,-40.35
NIFTY,PE_SPREAD,2026-08-07 09:33:00,2026-08-11 12:00:00,4 days 02:27:00,307,24600.0 / 24500.0,65,40.3,6500.0,SL Hit (100% Premium Appreciation),-2668.25,-41.05
NIFTY,PE_SPREAD,2026-08-07 09:45:00,2026-08-11 12:00:00,4 days 02:15:00,303,24600.0 / 24500.0,65,40.15,6500.0,SL Hit (100% Premium Appreciation),-2678.0,-41.2
NIFTY,CE_SPREAD,2026-08-07 10:18:00,2026-08-11 09:15:00,3 days 22:57:00,237,24750.0 / 24850.0,65,26.3,6500.0,Target Hit (50% Premium Decay),1368.25,21.05
NIFTY,CE_SPREAD,2026-08-07 10:21:00,2026-08-11 09:15:00,3 days 22:54:00,236,24750.0 / 24850.0,65,26.0,6500.0,Target Hit (50% Premium Decay),1348.75,20.75
NIFTY,CE_SPREAD,2026-08-07 10:30:00,2026-08-11 09:15:00,3 days 22:45:00,233,24750.0 / 24850.0,65,25.3,6500.0,Target Hit (50% Premium Decay),1303.25,20.05
NIFTY,CE_SPREAD,2026-08-07 11:03:00,2026-08-11 09:15:00,3 days 22:12:00,222,24750.0 / 24850.0,65,24.9,6500.0,Target Hit (50% Premium Decay),1277.25,19.65
NIFTY,CE_SPREAD,2026-08-07 11:06:00,2026-08-11 09:15:00,3 days 22:09:00,221,24750.0 / 24850.0,65,25.3,6500.0,Target Hit (50% Premium Decay),1303.25,20.05
NIFTY,CE_SPREAD,2026-08-07 11:48:00,2026-08-11 09:15:00,3 days 21:27:00,207,24750.0 / 24850.0,65,24.45,6500.0,Target Hit (50% Premium Decay),1248.0,19.2
NIFTY,CE_SPREAD,2026-08-07 11:51:00,2026-08-11 09:15:00,3 days 21:24:00,206,24750.0 / 24850.0,65,23.65,6500.0,Target Hit (50% Premium Decay),1196.0,18.4
NIFTY,CE_SPREAD,2026-08-07 11:54:00,2026-08-11 09:15:00,3 days 21:21:00,205,24750.0 / 24850.0,65,24.05,6500.0,Target Hit (50% Premium Decay),1222.0,18.8
NIFTY,CE_SPREAD,2026-08-07 12:03:00,2026-08-11 09:15:00,3 days 21:12:00,202,24750.0 / 24850.0,65,23.0,6500.0,Target Hit (50% Premium Decay),1153.75,17.75
NIFTY,CE_SPREAD,2026-08-07 12:09:00,2026-08-11 09:15:00,3 days 21:06:00,200,24750.0 / 24850.0,65,22.85,6500.0,Target Hit (50% Premium Decay),1144.0,17.6
NIFTY,CE_SPREAD,2026-08-07 12:12:00,2026-08-11 09:15:00,3 days 21:03:00,199,24700.0 / 24800.0,65,27.65,6500.0,Target Hit (50% Premium Decay),1218.75,18.75
NIFTY,CE_SPREAD,2026-08-07 12:45:00,2026-08-11 09:15:00,3 days 20:30:00,188,24750.0 / 24850.0,65,24.6,6500.0,Target Hit (50% Premium Decay),1257.75,19.35
NIFTY,CE_SPREAD,2026-08-07 12:54:00,2026-08-11 09:15:00,3 days 20:21:00,185,24750.0 / 24850.0,65,23.7,6500.0,Target Hit (50% Premium Decay),1199.25,18.45
NIFTY,CE_SPREAD,2026-08-07 13:00:00,2026-08-11 09:15:00,3 days 20:15:00,183,24750.0 / 24850.0,65,23.4,6500.0,Target Hit (50% Premium Decay),1179.75,18.15
NIFTY,CE_SPREAD,2026-08-07 13:15:00,2026-08-11 09:15:00,3 days 20:00:00,178,24700.0 / 24800.0,65,28.15,6500.0,Target Hit (50% Premium Decay),1251.25,19.25
NIFTY,CE_SPREAD,2026-08-07 14:06:00,2026-08-11 09:15:00,3 days 19:09:00,161,24750.0 / 24850.0,65,20.7,6500.0,Target Hit (50% Premium Decay),1004.25,15.45
NIFTY,CE_SPREAD,2026-08-07 14:09:00,2026-08-11 09:15:00,3 days 19:06:00,160,24700.0 / 24800.0,65,25.7,6500.0,Target Hit (50% Premium Decay),1092.0,16.8
NIFTY,CE_SPREAD,2026-08-07 14:15:00,2026-08-11 09:15:00,3 days 19:00:00,158,24700.0 / 24800.0,65,25.8,6500.0,Target Hit (50% Premium Decay),1098.5,16.9
NIFTY,CE_SPREAD,2026-08-07 14:24:00,2026-08-11 09:15:00,3 days 18:51:00,155,24700.0 / 24800.0,65,26.25,6500.0,Target Hit (50% Premium Decay),1127.75,17.35
NIFTY,CE_SPREAD,2026-08-07 14:30:00,2026-08-11 09:15:00,3 days 18:45:00,153,24700.0 / 24800.0,65,26.8,6500.0,Target Hit (50% Premium Decay),1163.5,17.9
NIFTY,CE_SPREAD,2026-08-07 14:42:00,2026-08-11 09:15:00,3 days 18:33:00,149,24700.0 / 24800.0,65,26.6,6500.0,Target Hit (50% Premium Decay),1150.5,17.7
NIFTY,CE_SPREAD,2026-08-10 09:33:00,2026-08-11 09:15:00,0 days 23:42:00,123,24700.0 / 24800.0,65,19.65,6500.0,Target Hit (50% Premium Decay),698.75,10.75
NIFTY,CE_SPREAD,2026-08-10 09:45:00,2026-08-11 09:15:00,0 days 23:30:00,119,24700.0 / 24800.0,65,20.0,6500.0,Target Hit (50% Premium Decay),721.5,11.1
NIFTY,CE_SPREAD,2026-08-10 10:06:00,2026-08-11 09:15:00,0 days 23:09:00,112,24700.0 / 24800.0,65,19.75,6500.0,Target Hit (50% Premium Decay),705.25,10.85
NIFTY,CE_SPREAD,2026-08-10 10:12:00,2026-08-11 09:15:00,0 days 23:03:00,110,24700.0 / 24800.0,65,20.5,6500.0,Target Hit (50% Premium Decay),754.0,11.6
SENSEX,CE_SPREAD,2026-07-20 11:06:00,2026-07-21 12:57:00,1 days 01:51:00,160,78200.0 / 78400.0,20,55.7,4000.0,Target Hit (50% Premium Decay),563.0,14.07
SENSEX,CE_SPREAD,2026-07-20 11:30:00,2026-07-22 09:15:00,1 days 21:45:00,203,78100.0 / 78300.0,20,55.55,4000.0,Target Hit (50% Premium Decay),844.0,21.1
SENSEX,CE_SPREAD,2026-07-20 11:54:00,2026-07-22 09:15:00,1 days 21:21:00,195,78100.0 / 78300.0,20,50.9,4000.0,Target Hit (50% Premium Decay),751.0,18.78
SENSEX,CE_SPREAD,2026-07-20 12:03:00,2026-07-22 09:15:00,1 days 21:12:00,192,78100.0 / 78300.0,20,49.8,4000.0,Target Hit (50% Premium Decay),729.0,18.23
SENSEX,CE_SPREAD,2026-07-20 12:30:00,2026-07-22 09:15:00,1 days 20:45:00,183,78000.0 / 78200.0,20,56.5,4000.0,Target Hit (50% Premium Decay),800.0,20.0
SENSEX,PE_SPREAD,2026-07-20 14:18:00,2026-07-22 10:27:00,1 days 20:09:00,171,77900.0 / 77700.0,20,96.15,4000.0,SL Hit (100% Premium Appreciation),-2218.0,-55.45
SENSEX,PE_SPREAD,2026-07-20 14:54:00,2026-07-23 09:18:00,2 days 18:24:00,261,78000.0 / 77800.0,20,105.3,4000.0,SL Hit (100% Premium Appreciation),-2608.0,-65.2
SENSEX,PE_SPREAD,2026-07-20 15:15:00,2026-07-23 09:18:00,2 days 18:03:00,254,78000.0 / 77800.0,20,104.15,4000.0,SL Hit (100% Premium Appreciation),-2631.0,-65.78
SENSEX,PE_SPREAD,2026-07-20 15:21:00,2026-07-23 09:18:00,2 days 17:57:00,252,78000.0 / 77800.0,20,104.6,4000.0,SL Hit (100% Premium Appreciation),-2622.0,-65.55
SENSEX,PE_SPREAD,2026-07-21 09:21:00,2026-07-23 09:18:00,1 days 23:57:00,249,78000.0 / 77800.0,20,116.25,4000.0,SL Hit (100% Premium Appreciation),-2389.0,-59.73
SENSEX,CE_SPREAD,2026-07-21 11:12:00,2026-07-22 09:15:00,0 days 22:03:00,86,78100.0 / 78300.0,20,41.2,4000.0,Target Hit (50% Premium Decay),557.0,13.92
SENSEX,CE_SPREAD,2026-07-21 11:33:00,2026-07-22 09:15:00,0 days 21:42:00,79,78100.0 / 78300.0,20,40.9,4000.0,Target Hit (50% Premium Decay),551.0,13.78
SENSEX,CE_SPREAD,2026-07-21 12:33:00,2026-07-22 09:15:00,0 days 20:42:00,59,78100.0 / 78300.0,20,39.6,4000.0,Target Hit (50% Premium Decay),525.0,13.12
SENSEX,CE_SPREAD,2026-07-21 13:48:00,2026-07-22 09:15:00,0 days 19:27:00,34,78100.0 / 78300.0,20,36.4,4000.0,Target Hit (50% Premium Decay),461.0,11.53
SENSEX,CE_SPREAD,2026-07-22 09:18:00,2026-07-22 10:21:00,0 days 01:03:00,21,77700.0 / 77900.0,20,33.75,4000.0,Target Hit (50% Premium Decay),346.0,8.65
SENSEX,CE_SPREAD,2026-07-22 10:18:00,2026-07-22 14:24:00,0 days 04:06:00,82,77600.0 / 77800.0,20,23.35,4000.0,Target Hit (50% Premium Decay),236.0,5.9
SENSEX,CE_SPREAD,2026-07-22 10:33:00,2026-07-23 09:15:00,0 days 22:42:00,99,77500.0 / 77700.0,20,25.7,4000.0,Target Hit (50% Premium Decay),474.0,11.85
SENSEX,CE_SPREAD,2026-07-22 11:18:00,2026-07-23 09:15:00,0 days 21:57:00,84,77500.0 / 77700.0,20,26.4,4000.0,Target Hit (50% Premium Decay),488.0,12.2
SENSEX,CE_SPREAD,2026-07-22 11:27:00,2026-07-22 14:30:00,0 days 03:03:00,61,77600.0 / 77800.0,20,22.35,4000.0,Target Hit (50% Premium Decay),229.0,5.73
SENSEX,CE_SPREAD,2026-07-22 12:57:00,2026-07-23 09:15:00,0 days 20:18:00,51,77400.0 / 77600.0,20,26.6,4000.0,Target Hit (50% Premium Decay),481.0,12.02
SENSEX,CE_SPREAD,2026-07-22 13:03:00,2026-07-23 09:15:00,0 days 20:12:00,49,77400.0 / 77600.0,20,23.25,4000.0,Target Hit (50% Premium Decay),414.0,10.35
SENSEX,CE_SPREAD,2026-07-22 13:12:00,2026-07-23 09:15:00,0 days 20:03:00,46,77300.0 / 77500.0,20,29.1,4000.0,Target Hit (50% Premium Decay),512.0,12.8
SENSEX,CE_SPREAD,2026-07-22 13:48:00,2026-07-23 09:15:00,0 days 19:27:00,34,77400.0 / 77600.0,20,22.4,4000.0,Target Hit (50% Premium Decay),397.0,9.92
SENSEX,CE_SPREAD,2026-07-22 15:24:00,2026-07-23 09:15:00,0 days 17:51:00,2,77400.0 / 77600.0,20,19.6,4000.0,Target Hit (50% Premium Decay),341.0,8.52
SENSEX,CE_SPREAD,2026-07-24 10:30:00,2026-07-27 09:15:00,2 days 22:45:00,100,76200.0 / 76400.0,20,64.35,4000.0,SL Hit (100% Premium Appreciation),-1348.0,-33.7
SENSEX,CE_SPREAD,2026-07-24 10:33:00,2026-07-27 09:15:00,2 days 22:42:00,99,76200.0 / 76400.0,20,62.2,4000.0,SL Hit (100% Premium Appreciation),-1391.0,-34.78
SENSEX,CE_SPREAD,2026-07-24 10:54:00,2026-07-27 09:24:00,2 days 22:30:00,95,76200.0 / 76400.0,20,66.65,4000.0,SL Hit (100% Premium Appreciation),-1404.0,-35.1
SENSEX,CE_SPREAD,2026-07-24 10:57:00,2026-07-27 09:15:00,2 days 22:18:00,91,76200.0 / 76400.0,20,64.75,4000.0,SL Hit (100% Premium Appreciation),-1340.0,-33.5
SENSEX,CE_SPREAD,2026-07-24 11:24:00,2026-07-27 09:48:00,2 days 22:24:00,93,76300.0 / 76500.0,20,66.3,4000.0,SL Hit (100% Premium Appreciation),-1338.0,-33.45
SENSEX,CE_SPREAD,2026-07-24 11:57:00,2026-07-27 09:45:00,2 days 21:48:00,81,76400.0 / 76600.0,20,62.3,4000.0,SL Hit (100% Premium Appreciation),-1250.0,-31.25
SENSEX,CE_SPREAD,2026-07-24 13:03:00,2026-07-28 15:18:00,4 days 02:15:00,295,76700.0 / 76900.0,20,65.6,4000.0,SL Hit (100% Premium Appreciation),-1358.0,-33.95
SENSEX,PE_SPREAD,2026-07-27 09:18:00,2026-07-29 09:15:00,1 days 23:57:00,249,76800.0 / 76600.0,20,96.3,4000.0,Target Hit (50% Premium Decay),1546.0,38.65
SENSEX,PE_SPREAD,2026-07-27 09:24:00,2026-07-29 09:15:00,1 days 23:51:00,247,76800.0 / 76600.0,20,94.5,4000.0,Target Hit (50% Premium Decay),1510.0,37.75
SENSEX,PE_SPREAD,2026-07-27 09:36:00,2026-07-29 09:15:00,1 days 23:39:00,243,76800.0 / 76600.0,20,93.2,4000.0,Target Hit (50% Premium Decay),1484.0,37.1
SENSEX,PE_SPREAD,2026-07-27 09:39:00,2026-07-29 09:15:00,1 days 23:36:00,242,76800.0 / 76600.0,20,94.6,4000.0,Target Hit (50% Premium Decay),1512.0,37.8
SENSEX,PE_SPREAD,2026-07-27 09:45:00,2026-07-29 09:15:00,1 days 23:30:00,240,76800.0 / 76600.0,20,91.85,4000.0,Target Hit (50% Premium Decay),1457.0,36.43
SENSEX,PE_SPREAD,2026-07-27 10:15:00,2026-07-29 09:15:00,1 days 23:00:00,230,76800.0 / 76600.0,20,96.3,4000.0,Target Hit (50% Premium Decay),1546.0,38.65
SENSEX,PE_SPREAD,2026-07-27 10:18:00,2026-07-29 09:15:00,1 days 22:57:00,229,76700.0 / 76500.0,20,92.5,4000.0,Target Hit (50% Premium Decay),1552.0,38.8
SENSEX,PE_SPREAD,2026-07-27 10:42:00,2026-07-29 09:15:00,1 days 22:33:00,221,76800.0 / 76600.0,20,94.8,4000.0,Target Hit (50% Premium Decay),1516.0,37.9
SENSEX,PE_SPREAD,2026-07-27 10:48:00,2026-07-29 09:15:00,1 days 22:27:00,219,76800.0 / 76600.0,20,98.15,4000.0,Target Hit (50% Premium Decay),1583.0,39.57
SENSEX,PE_SPREAD,2026-07-27 11:00:00,2026-07-29 09:15:00,1 days 22:15:00,215,76800.0 / 76600.0,20,91.85,4000.0,Target Hit (50% Premium Decay),1457.0,36.42
SENSEX,PE_SPREAD,2026-07-27 11:12:00,2026-07-29 09:15:00,1 days 22:03:00,211,76800.0 / 76600.0,20,92.95,4000.0,Target Hit (50% Premium Decay),1479.0,36.98
SENSEX,PE_SPREAD,2026-07-27 11:21:00,2026-07-29 09:15:00,1 days 21:54:00,208,76900.0 / 76700.0,20,97.9,4000.0,Target Hit (50% Premium Decay),1475.0,36.87
SENSEX,PE_SPREAD,2026-07-27 11:27:00,2026-07-29 09:15:00,1 days 21:48:00,206,76900.0 / 76700.0,20,94.2,4000.0,Target Hit (50% Premium Decay),1401.0,35.02
SENSEX,PE_SPREAD,2026-07-27 11:33:00,2026-07-29 09:15:00,1 days 21:42:00,204,76900.0 / 76700.0,20,94.6,4000.0,Target Hit (50% Premium Decay),1409.0,35.22
SENSEX,PE_SPREAD,2026-07-27 11:42:00,2026-07-29 09:15:00,1 days 21:33:00,201,76900.0 / 76700.0,20,94.9,4000.0,Target Hit (50% Premium Decay),1415.0,35.38
SENSEX,PE_SPREAD,2026-07-27 11:48:00,2026-07-29 09:15:00,1 days 21:27:00,199,76900.0 / 76700.0,20,97.4,4000.0,Target Hit (50% Premium Decay),1465.0,36.63
SENSEX,PE_SPREAD,2026-07-27 11:57:00,2026-07-29 09:15:00,1 days 21:18:00,196,77000.0 / 76800.0,20,105.15,4000.0,Target Hit (50% Premium Decay),1490.0,37.25
SENSEX,PE_SPREAD,2026-07-27 12:15:00,2026-07-29 09:15:00,1 days 21:00:00,190,76900.0 / 76700.0,20,96.9,4000.0,Target Hit (50% Premium Decay),1455.0,36.37
SENSEX,PE_SPREAD,2026-07-27 13:03:00,2026-07-29 09:15:00,1 days 20:12:00,174,76900.0 / 76700.0,20,93.35,4000.0,Target Hit (50% Premium Decay),1384.0,34.6
SENSEX,PE_SPREAD,2026-07-27 13:09:00,2026-07-29 09:15:00,1 days 20:06:00,172,77000.0 / 76800.0,20,102.75,4000.0,Target Hit (50% Premium Decay),1442.0,36.05
SENSEX,PE_SPREAD,2026-07-27 13:18:00,2026-07-29 09:15:00,1 days 19:57:00,169,77000.0 / 76800.0,20,101.6,4000.0,Target Hit (50% Premium Decay),1419.0,35.48
SENSEX,PE_SPREAD,2026-07-27 14:15:00,2026-07-29 09:15:00,1 days 19:00:00,150,77000.0 / 76800.0,20,94.0,4000.0,Target Hit (50% Premium Decay),1267.0,31.68
SENSEX,PE_SPREAD,2026-07-27 14:27:00,2026-07-29 09:15:00,1 days 18:48:00,146,77100.0 / 76900.0,20,96.4,4000.0,Target Hit (50% Premium Decay),1169.0,29.22
SENSEX,PE_SPREAD,2026-07-27 14:39:00,2026-07-29 09:15:00,1 days 18:36:00,142,77000.0 / 76800.0,20,91.1,4000.0,Target Hit (50% Premium Decay),1209.0,30.22
SENSEX,PE_SPREAD,2026-07-27 15:03:00,2026-07-29 09:15:00,1 days 18:12:00,134,77100.0 / 76900.0,20,101.6,4000.0,Target Hit (50% Premium Decay),1273.0,31.83
SENSEX,PE_SPREAD,2026-07-27 15:15:00,2026-07-29 09:15:00,1 days 18:00:00,130,77100.0 / 76900.0,20,99.2,4000.0,Target Hit (50% Premium Decay),1225.0,30.62
