Symbol,Contract,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-21 11:18:00,2026-07-22 12:30:00,1 days 01:12:00,149,24200.0 / 24300.0,65,44.45,6500.0,Target Hit (50% Premium Decay),1446.25,22.25
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-22 10:12:00,2026-07-23 12:42:00,1 days 02:30:00,175,24050.0 / 24150.0,65,43.45,6500.0,Target Hit (50% Premium Decay),1517.75,23.35
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-22 10:15:00,2026-07-23 12:42:00,1 days 02:27:00,174,24050.0 / 24150.0,65,41.75,6500.0,Target Hit (50% Premium Decay),1407.25,21.65
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-22 10:18:00,2026-07-23 13:06:00,1 days 02:48:00,181,24000.0 / 24100.0,65,46.85,6500.0,Target Hit (50% Premium Decay),1550.25,23.85
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-23 12:06:00,2026-07-24 09:15:00,0 days 21:09:00,68,23950.0 / 24050.0,65,43.6,6500.0,Target Hit (50% Premium Decay),1582.75,24.35
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-23 12:15:00,2026-07-24 09:15:00,0 days 21:00:00,65,23950.0 / 24050.0,65,40.95,6500.0,Target Hit (50% Premium Decay),1410.5,21.7
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-23 13:33:00,2026-07-27 09:15:00,3 days 19:42:00,164,23850.0 / 23950.0,65,40.95,6500.0,Time Stop (Max 3 Days Hit),-1261.0,-19.4
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-24 10:33:00,2026-07-27 10:36:00,3 days 00:03:00,126,23600.0 / 23700.0,65,52.15,6500.0,Time Stop (Max 3 Days Hit),-2492.75,-38.35
NIFTY,NIFTY SPOT,CE_SPREAD,2026-07-24 10:54:00,2026-07-27 10:57:00,3 days 00:03:00,126,23650.0 / 23750.0,65,46.65,6500.0,Time Stop (Max 3 Days Hit),-2817.75,-43.35
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-27 10:00:00,2026-07-27 15:15:00,0 days 05:15:00,105,23950.0 / 23850.0,65,38.55,6500.0,Target Hit (50% Premium Decay),1303.25,20.05
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-27 10:15:00,2026-07-27 15:09:00,0 days 04:54:00,98,23950.0 / 23850.0,65,39.3,6500.0,Target Hit (50% Premium Decay),1293.5,19.9
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-27 10:42:00,2026-07-27 14:24:00,0 days 03:42:00,74,23900.0 / 23800.0,65,28.65,6500.0,Target Hit (50% Premium Decay),1007.5,15.5
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-28 09:18:00,2026-07-29 14:09:00,1 days 04:51:00,222,24050.0 / 23950.0,65,40.3,6500.0,Target Hit (50% Premium Decay),1313.0,20.2
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-28 09:57:00,2026-07-29 10:24:00,1 days 00:27:00,134,24000.0 / 23900.0,65,38.5,6500.0,Target Hit (50% Premium Decay),1261.0,19.4
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-29 10:03:00,2026-07-31 09:15:00,1 days 23:12:00,234,24200.0 / 24100.0,65,39.6,6500.0,Target Hit (50% Premium Decay),1404.0,21.6
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-29 10:57:00,2026-07-31 09:15:00,1 days 22:18:00,216,24200.0 / 24100.0,65,38.95,6500.0,Target Hit (50% Premium Decay),1361.75,20.95
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-29 11:06:00,2026-07-31 11:18:00,2 days 00:12:00,254,24250.0 / 24150.0,65,42.4,6500.0,Target Hit (50% Premium Decay),1397.5,21.5
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-30 12:33:00,2026-08-03 09:15:00,3 days 20:42:00,184,24300.0 / 24200.0,65,36.15,6500.0,Time Stop (Max 3 Days Hit),2070.25,31.85
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-30 13:39:00,2026-08-03 09:15:00,3 days 19:36:00,162,24300.0 / 24200.0,65,40.3,6500.0,Time Stop (Max 3 Days Hit),2340.0,36.0
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-30 15:03:00,2026-08-03 09:15:00,3 days 18:12:00,134,24300.0 / 24200.0,65,39.0,6500.0,Time Stop (Max 3 Days Hit),2255.5,34.7
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-31 09:42:00,2026-08-03 09:15:00,2 days 23:33:00,116,24350.0 / 24250.0,65,38.25,6500.0,Target Hit (50% Premium Decay),2057.25,31.65
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-31 09:45:00,2026-08-03 09:15:00,2 days 23:30:00,115,24350.0 / 24250.0,65,37.2,6500.0,Target Hit (50% Premium Decay),1989.0,30.6
NIFTY,NIFTY SPOT,PE_SPREAD,2026-07-31 10:21:00,2026-08-03 09:15:00,2 days 22:54:00,103,24350.0 / 24250.0,65,37.85,6500.0,Target Hit (50% Premium Decay),2031.25,31.25
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-03 10:27:00,2026-08-03 15:15:00,0 days 04:48:00,96,24600.0 / 24500.0,65,39.25,6500.0,15m Spot Close < ATR Trailing SL,-104.0,-1.6
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-03 10:39:00,2026-08-03 15:15:00,0 days 04:36:00,92,24600.0 / 24500.0,65,39.55,6500.0,15m Spot Close < ATR Trailing SL,-84.5,-1.3
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-03 11:03:00,2026-08-03 15:15:00,0 days 04:12:00,84,24600.0 / 24500.0,65,36.45,6500.0,15m Spot Close < ATR Trailing SL,-286.0,-4.4
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-04 13:30:00,2026-08-07 13:33:00,3 days 00:03:00,376,24450.0 / 24550.0,65,49.1,6500.0,Time Stop (Max 3 Days Hit),-728.0,-11.2
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-04 13:45:00,2026-08-07 13:48:00,3 days 00:03:00,376,24450.0 / 24550.0,65,49.4,6500.0,Time Stop (Max 3 Days Hit),-962.0,-14.8
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-04 13:54:00,2026-08-07 13:57:00,3 days 00:03:00,376,24450.0 / 24550.0,65,47.5,6500.0,Time Stop (Max 3 Days Hit),-867.75,-13.35
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-05 10:03:00,2026-08-10 09:15:00,4 days 23:12:00,359,24600.0 / 24500.0,65,37.5,6500.0,Time Stop (Max 3 Days Hit),-230.75,-3.55
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-05 10:42:00,2026-08-10 09:15:00,4 days 22:33:00,346,24600.0 / 24500.0,65,38.55,6500.0,Time Stop (Max 3 Days Hit),-162.5,-2.5
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-05 13:06:00,2026-08-10 09:15:00,4 days 20:09:00,298,24500.0 / 24600.0,65,51.85,6500.0,Time Stop (Max 3 Days Hit),-474.5,-7.3
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-06 10:09:00,2026-08-10 09:15:00,3 days 23:06:00,232,24600.0 / 24500.0,65,36.65,6500.0,Time Stop (Max 3 Days Hit),-286.0,-4.4
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-06 10:24:00,2026-08-10 09:15:00,3 days 22:51:00,227,24650.0 / 24550.0,65,40.05,6500.0,Time Stop (Max 3 Days Hit),-598.0,-9.2
NIFTY,NIFTY SPOT,PE_SPREAD,2026-08-06 10:57:00,2026-08-10 09:15:00,3 days 22:18:00,216,24650.0 / 24550.0,65,41.15,6500.0,Time Stop (Max 3 Days Hit),-526.5,-8.1
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-07 10:03:00,2026-08-10 10:06:00,3 days 00:03:00,126,24600.0 / 24700.0,65,48.3,6500.0,Time Stop (Max 3 Days Hit),900.25,13.85
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-07 10:12:00,2026-08-10 10:15:00,3 days 00:03:00,126,24600.0 / 24700.0,65,46.9,6500.0,Time Stop (Max 3 Days Hit),604.5,9.3
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-07 11:00:00,2026-08-10 11:03:00,3 days 00:03:00,126,24550.0 / 24650.0,65,49.7,6500.0,Time Stop (Max 3 Days Hit),-341.25,-5.25
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-10 15:09:00,2026-08-10 15:27:00,0 days 00:18:00,6,24550.0 / 24650.0,65,52.5,6500.0,Monday Pre-Expiry Auto Square-Off,-19.5,-0.3
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-11 09:18:00,2026-08-11 12:00:00,0 days 02:42:00,54,24500.0 / 24600.0,65,38.5,6500.0,Target Hit (50% Premium Decay),1319.5,20.3
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-11 10:09:00,2026-08-11 12:24:00,0 days 02:15:00,45,24500.0 / 24600.0,65,34.85,6500.0,Target Hit (50% Premium Decay),1150.5,17.7
NIFTY,NIFTY SPOT,CE_SPREAD,2026-08-11 10:15:00,2026-08-11 15:15:00,0 days 05:00:00,100,24450.0 / 24550.0,65,46.65,6500.0,Target Hit (50% Premium Decay),1777.75,27.35
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-01 11:03:00,2026-07-02 09:15:00,0 days 22:12:00,89,76900.0 / 76700.0,20,86.35,4000.0,Target Hit (50% Premium Decay),1072.0,26.8
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-01 11:45:00,2026-07-02 09:18:00,0 days 21:33:00,76,77000.0 / 76800.0,20,86.85,4000.0,Target Hit (50% Premium Decay),1014.0,25.35
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-01 11:48:00,2026-07-02 09:18:00,0 days 21:30:00,75,77000.0 / 76800.0,20,84.9,4000.0,Target Hit (50% Premium Decay),975.0,24.37
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-02 10:21:00,2026-07-03 09:21:00,0 days 23:00:00,105,77200.0 / 77000.0,20,78.65,4000.0,Target Hit (50% Premium Decay),840.0,21.0
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-02 10:39:00,2026-07-03 09:24:00,0 days 22:45:00,100,77300.0 / 77100.0,20,83.35,4000.0,Target Hit (50% Premium Decay),909.0,22.73
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-02 11:00:00,2026-07-03 09:21:00,0 days 22:21:00,92,77300.0 / 77100.0,20,88.0,4000.0,Target Hit (50% Premium Decay),924.0,23.1
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-03 10:09:00,2026-07-06 10:12:00,3 days 00:03:00,126,78000.0 / 77800.0,20,85.05,4000.0,Time Stop (Max 3 Days Hit),174.0,4.35
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-03 10:24:00,2026-07-06 10:27:00,3 days 00:03:00,126,78000.0 / 77800.0,20,83.4,4000.0,Time Stop (Max 3 Days Hit),331.0,8.27
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-03 11:03:00,2026-07-06 11:06:00,3 days 00:03:00,126,78000.0 / 77800.0,20,82.2,4000.0,Time Stop (Max 3 Days Hit),352.0,8.8
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-06 10:18:00,2026-07-06 15:27:00,0 days 05:09:00,103,78100.0 / 77900.0,20,80.05,4000.0,Monday Pre-Expiry Auto Square-Off,274.0,6.85
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-06 10:21:00,2026-07-06 15:27:00,0 days 05:06:00,102,78200.0 / 78000.0,20,88.7,4000.0,Monday Pre-Expiry Auto Square-Off,210.0,5.25
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-06 10:42:00,2026-07-06 15:27:00,0 days 04:45:00,95,78200.0 / 78000.0,20,84.6,4000.0,Monday Pre-Expiry Auto Square-Off,128.0,3.2
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-07 09:30:00,2026-07-08 13:45:00,1 days 04:15:00,210,78400.0 / 78200.0,20,97.6,4000.0,SL Hit (100% Premium Appreciation),-2080.0,-52.0
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-07 09:36:00,2026-07-08 11:45:00,1 days 02:09:00,168,78300.0 / 78100.0,20,84.5,4000.0,SL Hit (100% Premium Appreciation),-1722.0,-43.05
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-07 09:42:00,2026-07-08 10:24:00,1 days 00:42:00,139,78400.0 / 78200.0,20,88.75,4000.0,SL Hit (100% Premium Appreciation),-1827.0,-45.68
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-08 10:00:00,2026-07-08 13:45:00,0 days 03:45:00,75,77700.0 / 77900.0,20,80.4,4000.0,Target Hit (50% Premium Decay),915.0,22.88
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-08 10:06:00,2026-07-08 13:45:00,0 days 03:39:00,73,77700.0 / 77900.0,20,77.75,4000.0,Target Hit (50% Premium Decay),862.0,21.55
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-08 10:15:00,2026-07-08 13:45:00,0 days 03:30:00,70,77700.0 / 77900.0,20,76.7,4000.0,Target Hit (50% Premium Decay),841.0,21.02
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-09 12:36:00,2026-07-13 09:15:00,3 days 20:39:00,183,77000.0 / 77200.0,20,105.95,4000.0,Time Stop (Max 3 Days Hit),236.0,5.9
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-09 13:24:00,2026-07-13 09:15:00,3 days 19:51:00,167,77000.0 / 77200.0,20,104.15,4000.0,Time Stop (Max 3 Days Hit),200.0,5.0
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-09 13:30:00,2026-07-13 09:15:00,3 days 19:45:00,165,77000.0 / 77200.0,20,103.7,4000.0,Time Stop (Max 3 Days Hit),191.0,4.78
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-10 10:27:00,2026-07-13 10:30:00,3 days 00:03:00,126,77500.0 / 77300.0,20,84.3,4000.0,Time Stop (Max 3 Days Hit),-253.0,-6.33
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-10 10:42:00,2026-07-13 10:45:00,3 days 00:03:00,126,77500.0 / 77300.0,20,83.7,4000.0,Time Stop (Max 3 Days Hit),-285.0,-7.12
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-10 11:45:00,2026-07-13 11:48:00,3 days 00:03:00,126,77400.0 / 77200.0,20,82.0,4000.0,Time Stop (Max 3 Days Hit),-155.0,-3.88
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-13 12:03:00,2026-07-13 15:27:00,0 days 03:24:00,68,77400.0 / 77200.0,20,85.95,4000.0,Monday Pre-Expiry Auto Square-Off,441.0,11.03
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-13 12:15:00,2026-07-13 15:27:00,0 days 03:12:00,64,77500.0 / 77300.0,20,84.4,4000.0,Monday Pre-Expiry Auto Square-Off,258.0,6.45
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-13 12:33:00,2026-07-13 15:27:00,0 days 02:54:00,58,77600.0 / 77400.0,20,88.45,4000.0,Monday Pre-Expiry Auto Square-Off,325.0,8.12
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-14 10:15:00,2026-07-16 15:03:00,2 days 04:48:00,346,77200.0 / 77400.0,20,85.45,4000.0,Target Hit (50% Premium Decay),1023.0,25.58
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-14 10:39:00,2026-07-16 15:03:00,2 days 04:24:00,338,77200.0 / 77400.0,20,87.7,4000.0,Target Hit (50% Premium Decay),1068.0,26.7
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-14 11:39:00,2026-07-16 13:36:00,2 days 01:57:00,289,77300.0 / 77500.0,20,86.45,4000.0,Target Hit (50% Premium Decay),1143.0,28.58
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-15 10:06:00,2026-07-16 13:36:00,1 days 03:30:00,195,77500.0 / 77300.0,20,78.9,4000.0,SL Hit (100% Premium Appreciation),-1766.0,-44.15
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-15 10:09:00,2026-07-16 13:36:00,1 days 03:27:00,194,77600.0 / 77400.0,20,91.95,4000.0,SL Hit (100% Premium Appreciation),-1903.0,-47.58
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-15 10:42:00,2026-07-16 13:30:00,1 days 02:48:00,181,77600.0 / 77400.0,20,86.45,4000.0,SL Hit (100% Premium Appreciation),-1782.0,-44.55
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-16 09:57:00,2026-07-20 09:15:00,3 days 23:18:00,236,77400.0 / 77200.0,20,83.05,4000.0,Time Stop (Max 3 Days Hit),236.0,5.9
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-16 10:42:00,2026-07-20 09:15:00,3 days 22:33:00,221,77400.0 / 77200.0,20,82.85,4000.0,Time Stop (Max 3 Days Hit),232.0,5.8
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-16 10:48:00,2026-07-20 09:15:00,3 days 22:27:00,219,77400.0 / 77200.0,20,78.6,4000.0,Time Stop (Max 3 Days Hit),147.0,3.68
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-17 11:06:00,2026-07-20 11:09:00,3 days 00:03:00,126,77900.0 / 77700.0,20,97.45,4000.0,Time Stop (Max 3 Days Hit),-212.0,-5.3
