Symbol,Type,Entry Time,Exit Time,Lot Size,Net Credit (₹),Exit Reason,PnL (₹)
SENSEX,CE_SPREAD,2026-08-04 13:42:00,2026-08-05 09:15:00,1,69.1,SL Hit (50% Premium Appreciation),-79.45
SENSEX,CE_SPREAD,2026-08-04 13:45:00,2026-08-05 09:15:00,1,72.5,SL Hit (50% Premium Appreciation),-76.05
SENSEX,CE_SPREAD,2026-08-04 13:51:00,2026-08-05 09:15:00,1,69.55,SL Hit (50% Premium Appreciation),-79.0
SENSEX,CE_SPREAD,2026-08-04 13:54:00,2026-08-05 09:15:00,1,67.9,SL Hit (50% Premium Appreciation),-80.65
SENSEX,CE_SPREAD,2026-08-04 14:36:00,2026-08-05 09:15:00,1,75.8,SL Hit (50% Premium Appreciation),-72.75
SENSEX,CE_SPREAD,2026-08-04 14:42:00,2026-08-05 09:15:00,1,77.2,SL Hit (50% Premium Appreciation),-71.35
SENSEX,CE_SPREAD,2026-08-04 14:45:00,2026-08-05 09:15:00,1,77.0,SL Hit (50% Premium Appreciation),-71.55
SENSEX,CE_SPREAD,2026-08-04 14:51:00,2026-08-05 09:15:00,1,77.4,SL Hit (50% Premium Appreciation),-71.15
SENSEX,CE_SPREAD,2026-08-04 15:00:00,2026-08-05 09:15:00,1,71.95,SL Hit (50% Premium Appreciation),-76.6
SENSEX,CE_SPREAD,2026-08-04 15:03:00,2026-08-05 09:15:00,1,71.0,SL Hit (50% Premium Appreciation),-77.55
SENSEX,CE_SPREAD,2026-08-05 13:06:00,2026-08-06 11:21:00,1,78.35,SL Hit (50% Premium Appreciation),-40.6
SENSEX,CE_SPREAD,2026-08-05 13:12:00,2026-08-06 14:03:00,1,80.1,SL Hit (50% Premium Appreciation),-41.3
SENSEX,CE_SPREAD,2026-08-05 13:27:00,2026-08-06 11:21:00,1,78.7,SL Hit (50% Premium Appreciation),-40.25
SENSEX,CE_SPREAD,2026-08-05 13:36:00,2026-08-06 09:15:00,1,72.5,SL Hit (50% Premium Appreciation),-39.65
SENSEX,CE_SPREAD,2026-08-05 13:54:00,2026-08-06 09:15:00,1,71.1,SL Hit (50% Premium Appreciation),-41.05
SENSEX,CE_SPREAD,2026-08-05 14:12:00,2026-08-06 09:15:00,1,70.55,SL Hit (50% Premium Appreciation),-41.6
SENSEX,CE_SPREAD,2026-08-05 14:15:00,2026-08-06 09:15:00,1,64.65,SL Hit (50% Premium Appreciation),-47.5
SENSEX,CE_SPREAD,2026-08-05 14:24:00,2026-08-06 09:15:00,1,77.35,SL Hit (50% Premium Appreciation),-42.85
SENSEX,CE_SPREAD,2026-08-05 14:54:00,2026-08-06 09:15:00,1,78.75,SL Hit (50% Premium Appreciation),-41.45
SENSEX,CE_SPREAD,2026-08-05 14:57:00,2026-08-06 09:15:00,1,77.15,SL Hit (50% Premium Appreciation),-43.05
SENSEX,CE_SPREAD,2026-08-07 10:03:00,2026-08-11 09:21:00,1,89.4,Target Hit (50% Premium Decay),45.0
SENSEX,CE_SPREAD,2026-08-07 10:06:00,2026-08-11 09:39:00,1,87.95,Target Hit (50% Premium Decay),45.75
SENSEX,CE_SPREAD,2026-08-07 10:09:00,2026-08-11 09:39:00,1,86.1,Target Hit (50% Premium Decay),43.9
SENSEX,CE_SPREAD,2026-08-07 10:12:00,2026-08-11 09:45:00,1,94.4,Target Hit (50% Premium Decay),50.7
SENSEX,CE_SPREAD,2026-08-07 10:51:00,2026-08-11 10:12:00,1,86.0,Target Hit (50% Premium Decay),43.75
SENSEX,CE_SPREAD,2026-08-07 11:00:00,2026-08-10 09:18:00,1,90.65,Target Hit (50% Premium Decay),61.75
SENSEX,CE_SPREAD,2026-08-07 11:09:00,2026-08-10 09:18:00,1,91.05,Target Hit (50% Premium Decay),62.15
SENSEX,CE_SPREAD,2026-08-07 11:12:00,2026-08-10 09:18:00,1,89.6,Target Hit (50% Premium Decay),60.7
SENSEX,CE_SPREAD,2026-08-07 11:15:00,2026-08-10 09:18:00,1,90.05,Target Hit (50% Premium Decay),61.15
SENSEX,CE_SPREAD,2026-08-07 11:18:00,2026-08-10 09:18:00,1,88.55,Target Hit (50% Premium Decay),59.65
SENSEX,CE_SPREAD,2026-08-07 11:21:00,2026-08-10 09:18:00,1,91.2,Target Hit (50% Premium Decay),62.3
SENSEX,CE_SPREAD,2026-08-07 11:48:00,2026-08-11 10:18:00,1,83.3,Target Hit (50% Premium Decay),42.55
SENSEX,CE_SPREAD,2026-08-07 12:24:00,2026-08-10 09:18:00,1,88.4,Target Hit (50% Premium Decay),59.5
SENSEX,CE_SPREAD,2026-08-07 13:00:00,2026-08-10 09:18:00,1,88.25,Target Hit (50% Premium Decay),59.35
SENSEX,CE_SPREAD,2026-08-07 13:15:00,2026-08-10 09:18:00,1,88.45,Target Hit (50% Premium Decay),59.55
SENSEX,CE_SPREAD,2026-08-07 13:18:00,2026-08-10 09:18:00,1,87.45,Target Hit (50% Premium Decay),58.55
SENSEX,CE_SPREAD,2026-08-07 13:21:00,2026-08-10 09:18:00,1,88.65,Target Hit (50% Premium Decay),59.75
SENSEX,CE_SPREAD,2026-08-07 13:33:00,2026-08-10 09:18:00,1,85.35,Target Hit (50% Premium Decay),56.45
SENSEX,CE_SPREAD,2026-08-07 13:39:00,2026-08-10 09:18:00,1,87.9,Target Hit (50% Premium Decay),59.0
SENSEX,CE_SPREAD,2026-08-07 14:00:00,2026-08-10 09:18:00,1,91.5,Target Hit (50% Premium Decay),62.6
SENSEX,CE_SPREAD,2026-08-07 14:03:00,2026-08-10 09:18:00,1,90.0,Target Hit (50% Premium Decay),61.1
SENSEX,CE_SPREAD,2026-08-07 14:06:00,2026-08-10 09:18:00,1,86.2,Target Hit (50% Premium Decay),57.3
SENSEX,CE_SPREAD,2026-08-07 14:27:00,2026-08-10 09:18:00,1,85.1,Target Hit (50% Premium Decay),56.2
SENSEX,CE_SPREAD,2026-08-07 14:39:00,2026-08-12 09:15:00,1,90.05,Target Hit (50% Premium Decay),58.75
SENSEX,CE_SPREAD,2026-08-07 14:42:00,2026-08-12 09:15:00,1,90.9,Target Hit (50% Premium Decay),59.6
SENSEX,CE_SPREAD,2026-08-07 14:45:00,2026-08-12 09:15:00,1,93.4,Target Hit (50% Premium Decay),62.1
SENSEX,CE_SPREAD,2026-08-07 14:54:00,2026-08-12 09:15:00,1,90.35,Target Hit (50% Premium Decay),59.05
SENSEX,CE_SPREAD,2026-08-07 15:00:00,2026-08-12 09:15:00,1,91.35,Target Hit (50% Premium Decay),60.05
SENSEX,CE_SPREAD,2026-08-10 09:27:00,2026-08-12 09:15:00,1,81.1,Target Hit (50% Premium Decay),56.45
SENSEX,CE_SPREAD,2026-08-10 09:51:00,2026-08-12 09:15:00,1,84.2,Target Hit (50% Premium Decay),52.9
SENSEX,CE_SPREAD,2026-08-10 09:54:00,2026-08-12 09:15:00,1,85.4,Target Hit (50% Premium Decay),54.1
SENSEX,CE_SPREAD,2026-08-10 10:00:00,2026-08-12 09:15:00,1,87.3,Target Hit (50% Premium Decay),56.0
SENSEX,CE_SPREAD,2026-08-10 14:33:00,2026-08-11 12:00:00,1,87.4,Target Hit (50% Premium Decay),44.2
SENSEX,CE_SPREAD,2026-08-10 15:00:00,2026-08-11 11:09:00,1,90.95,Target Hit (50% Premium Decay),46.1
SENSEX,CE_SPREAD,2026-08-10 15:03:00,2026-08-11 11:09:00,1,90.95,Target Hit (50% Premium Decay),46.1
SENSEX,CE_SPREAD,2026-08-10 15:09:00,2026-08-11 11:09:00,1,91.8,Target Hit (50% Premium Decay),46.95
SENSEX,CE_SPREAD,2026-08-11 09:18:00,2026-08-12 09:15:00,1,75.95,Target Hit (50% Premium Decay),38.6
SENSEX,CE_SPREAD,2026-08-11 10:03:00,2026-08-12 09:57:00,1,81.2,Target Hit (50% Premium Decay),44.25
SENSEX,CE_SPREAD,2026-08-11 10:09:00,2026-08-12 09:57:00,1,80.15,Target Hit (50% Premium Decay),43.2
SENSEX,CE_SPREAD,2026-08-11 10:15:00,2026-08-12 09:57:00,1,78.0,Target Hit (50% Premium Decay),41.05
SENSEX,CE_SPREAD,2026-08-11 10:21:00,2026-08-12 10:00:00,1,85.9,Target Hit (50% Premium Decay),44.3
SENSEX,CE_SPREAD,2026-08-11 10:24:00,2026-08-12 09:57:00,1,76.05,Target Hit (50% Premium Decay),39.1
SENSEX,CE_SPREAD,2026-08-11 10:27:00,2026-08-12 09:57:00,1,77.75,Target Hit (50% Premium Decay),40.8
SENSEX,CE_SPREAD,2026-08-11 10:45:00,2026-08-12 09:57:00,1,76.1,Target Hit (50% Premium Decay),39.15
SENSEX,CE_SPREAD,2026-08-11 10:48:00,2026-08-12 09:57:00,1,77.0,Target Hit (50% Premium Decay),40.05
SENSEX,CE_SPREAD,2026-08-11 11:00:00,2026-08-12 10:00:00,1,73.65,Target Hit (50% Premium Decay),40.4
SENSEX,CE_SPREAD,2026-08-11 11:03:00,2026-08-12 10:03:00,1,82.6,Target Hit (50% Premium Decay),42.05
SENSEX,CE_SPREAD,2026-08-11 11:36:00,2026-08-12 10:03:00,1,82.1,Target Hit (50% Premium Decay),41.55
SENSEX,CE_SPREAD,2026-08-11 11:54:00,2026-08-12 10:06:00,1,79.6,Target Hit (50% Premium Decay),39.85
SENSEX,CE_SPREAD,2026-08-11 11:57:00,2026-08-12 10:03:00,1,81.5,Target Hit (50% Premium Decay),40.95
SENSEX,CE_SPREAD,2026-08-11 12:03:00,2026-08-12 10:09:00,1,77.75,Target Hit (50% Premium Decay),39.05
SENSEX,CE_SPREAD,2026-08-11 12:18:00,2026-08-12 10:06:00,1,81.05,Target Hit (50% Premium Decay),41.3
SENSEX,CE_SPREAD,2026-08-11 12:21:00,2026-08-12 10:06:00,1,80.35,Target Hit (50% Premium Decay),40.6
SENSEX,CE_SPREAD,2026-08-11 12:24:00,2026-08-12 10:06:00,1,80.15,Target Hit (50% Premium Decay),40.4
SENSEX,CE_SPREAD,2026-08-11 12:27:00,2026-08-12 10:03:00,1,81.3,Target Hit (50% Premium Decay),40.75
SENSEX,CE_SPREAD,2026-08-11 12:57:00,2026-08-12 10:03:00,1,81.2,Target Hit (50% Premium Decay),40.65
SENSEX,CE_SPREAD,2026-08-11 13:00:00,2026-08-12 10:00:00,1,84.55,Target Hit (50% Premium Decay),42.95
SENSEX,CE_SPREAD,2026-08-11 13:18:00,2026-08-12 10:00:00,1,84.7,Target Hit (50% Premium Decay),43.1
SENSEX,CE_SPREAD,2026-08-11 13:21:00,2026-08-12 10:00:00,1,83.35,Target Hit (50% Premium Decay),41.75
SENSEX,CE_SPREAD,2026-08-11 13:24:00,2026-08-12 10:00:00,1,88.45,Target Hit (50% Premium Decay),46.85
SENSEX,CE_SPREAD,2026-08-11 13:39:00,2026-08-12 10:00:00,1,85.95,Target Hit (50% Premium Decay),44.35
SENSEX,CE_SPREAD,2026-08-11 13:54:00,2026-08-12 10:00:00,1,83.8,Target Hit (50% Premium Decay),42.2
SENSEX,CE_SPREAD,2026-08-11 14:03:00,2026-08-12 10:03:00,1,82.7,Target Hit (50% Premium Decay),42.15
SENSEX,CE_SPREAD,2026-08-11 14:06:00,2026-08-12 10:00:00,1,86.2,Target Hit (50% Premium Decay),44.6
SENSEX,CE_SPREAD,2026-08-11 14:21:00,2026-08-12 10:00:00,1,73.3,Target Hit (50% Premium Decay),40.05
SENSEX,CE_SPREAD,2026-08-11 14:24:00,2026-08-12 10:00:00,1,73.6,Target Hit (50% Premium Decay),40.35
SENSEX,CE_SPREAD,2026-08-11 14:27:00,2026-08-12 10:00:00,1,71.9,Target Hit (50% Premium Decay),38.65
SENSEX,CE_SPREAD,2026-08-11 14:30:00,2026-08-12 10:03:00,1,81.8,Target Hit (50% Premium Decay),41.25
SENSEX,CE_SPREAD,2026-08-11 14:42:00,2026-08-12 10:00:00,1,83.8,Target Hit (50% Premium Decay),42.2
SENSEX,CE_SPREAD,2026-08-11 15:12:00,2026-08-12 09:57:00,1,94.45,Target Hit (50% Premium Decay),48.6
SENSEX,CE_SPREAD,2026-08-11 15:15:00,2026-08-12 09:57:00,1,92.4,Target Hit (50% Premium Decay),46.55
SENSEX,CE_SPREAD,2026-08-12 09:18:00,2026-08-12 11:00:00,1,82.35,Target Hit (50% Premium Decay),43.2
SENSEX,CE_SPREAD,2026-08-12 09:33:00,2026-08-12 10:54:00,1,65.8,Target Hit (50% Premium Decay),33.75
SENSEX,CE_SPREAD,2026-08-12 09:39:00,2026-08-12 10:57:00,1,78.2,Target Hit (50% Premium Decay),43.4
SENSEX,CE_SPREAD,2026-08-12 09:42:00,2026-08-12 10:57:00,1,63.2,Target Hit (50% Premium Decay),35.85
SENSEX,CE_SPREAD,2026-08-12 09:45:00,2026-08-12 11:00:00,1,66.9,Target Hit (50% Premium Decay),35.1
SENSEX,CE_SPREAD,2026-08-12 10:21:00,2026-08-13 10:09:00,1,72.8,Target Hit (50% Premium Decay),38.35
SENSEX,CE_SPREAD,2026-08-12 10:30:00,2026-08-12 12:54:00,1,78.7,Target Hit (50% Premium Decay),39.75
SENSEX,CE_SPREAD,2026-08-12 10:42:00,2026-08-13 10:09:00,1,73.5,Target Hit (50% Premium Decay),39.05
SENSEX,CE_SPREAD,2026-08-12 10:45:00,2026-08-13 10:21:00,1,67.25,Target Hit (50% Premium Decay),37.1
SENSEX,CE_SPREAD,2026-08-12 11:27:00,2026-08-12 14:54:00,1,70.9,SL Hit (50% Premium Appreciation),-42.95
SENSEX,CE_SPREAD,2026-08-12 11:30:00,2026-08-12 14:54:00,1,73.0,SL Hit (50% Premium Appreciation),-40.85
SENSEX,CE_SPREAD,2026-08-12 11:36:00,2026-08-12 14:54:00,1,69.4,SL Hit (50% Premium Appreciation),-44.45
SENSEX,CE_SPREAD,2026-08-12 11:39:00,2026-08-12 14:54:00,1,68.95,SL Hit (50% Premium Appreciation),-44.9
SENSEX,CE_SPREAD,2026-08-12 11:48:00,2026-08-12 14:54:00,1,66.9,SL Hit (50% Premium Appreciation),-46.95
SENSEX,CE_SPREAD,2026-08-12 11:51:00,2026-08-12 14:54:00,1,68.65,SL Hit (50% Premium Appreciation),-45.2
SENSEX,CE_SPREAD,2026-08-12 12:21:00,2026-08-12 14:54:00,1,78.35,SL Hit (50% Premium Appreciation),-48.05
SENSEX,CE_SPREAD,2026-08-12 12:24:00,2026-08-12 14:54:00,1,79.75,SL Hit (50% Premium Appreciation),-46.65
SENSEX,CE_SPREAD,2026-08-12 12:27:00,2026-08-12 14:54:00,1,81.8,SL Hit (50% Premium Appreciation),-44.6
SENSEX,CE_SPREAD,2026-08-12 12:57:00,2026-08-12 14:51:00,1,75.0,SL Hit (50% Premium Appreciation),-41.6
SENSEX,CE_SPREAD,2026-08-12 13:03:00,2026-08-12 14:51:00,1,61.3,SL Hit (50% Premium Appreciation),-35.65
SENSEX,CE_SPREAD,2026-08-12 13:06:00,2026-08-12 14:51:00,1,60.3,SL Hit (50% Premium Appreciation),-36.65
SENSEX,CE_SPREAD,2026-08-12 13:09:00,2026-08-12 14:51:00,1,61.55,SL Hit (50% Premium Appreciation),-35.4
SENSEX,CE_SPREAD,2026-08-12 13:12:00,2026-08-12 14:51:00,1,62.4,SL Hit (50% Premium Appreciation),-34.55
SENSEX,CE_SPREAD,2026-08-12 13:45:00,2026-08-12 14:51:00,1,62.85,SL Hit (50% Premium Appreciation),-34.1
SENSEX,CE_SPREAD,2026-08-12 13:48:00,2026-08-12 14:51:00,1,63.35,SL Hit (50% Premium Appreciation),-33.6
SENSEX,CE_SPREAD,2026-08-12 13:51:00,2026-08-12 14:51:00,1,62.65,SL Hit (50% Premium Appreciation),-34.3
SENSEX,CE_SPREAD,2026-08-12 13:54:00,2026-08-12 14:51:00,1,61.6,SL Hit (50% Premium Appreciation),-35.35
SENSEX,CE_SPREAD,2026-08-12 13:57:00,2026-08-12 14:51:00,1,62.4,SL Hit (50% Premium Appreciation),-34.55
SENSEX,CE_SPREAD,2026-08-12 14:03:00,2026-08-12 14:51:00,1,61.75,SL Hit (50% Premium Appreciation),-35.2
SENSEX,CE_SPREAD,2026-08-12 14:06:00,2026-08-12 14:51:00,1,61.55,SL Hit (50% Premium Appreciation),-35.4
SENSEX,CE_SPREAD,2026-08-12 14:09:00,2026-08-12 14:45:00,1,59.9,SL Hit (50% Premium Appreciation),-30.25
SENSEX,CE_SPREAD,2026-08-12 14:12:00,2026-08-12 14:51:00,1,61.25,SL Hit (50% Premium Appreciation),-35.7
SENSEX,CE_SPREAD,2026-08-12 14:15:00,2026-08-12 14:54:00,1,65.3,SL Hit (50% Premium Appreciation),-48.55
SENSEX,CE_SPREAD,2026-08-13 11:03:00,2026-08-13 11:48:00,1,38.45,SL Hit (50% Premium Appreciation),-19.6
SENSEX,CE_SPREAD,2026-08-13 11:12:00,2026-08-13 11:36:00,1,35.45,SL Hit (50% Premium Appreciation),-18.7
SENSEX,CE_SPREAD,2026-08-13 11:15:00,2026-08-13 11:36:00,1,35.7,SL Hit (50% Premium Appreciation),-18.45
